Date,Away_Team,Away_Score,Home_Team,Home_Score
2022-01-23,Youngstown St.,71,Purdue Fort Wayne,82
2022-01-23,Iona,76,Quinnipiac,61
2022-01-23,Manhattan,62,Monmouth,78
2022-01-23,Illinois St.,53,Evansville,56
2022-01-23,Xavier,64,Marquette,75
2022-01-23,Massachusetts,59,Saint Louis,90
2022-01-23,Wagner,71,Merrimack,57
2022-01-23,Robert Morris,68,Cleveland St.,75
2022-01-23,Arizona,96,California,71
2022-01-23,Memphis,83,Tulsa,81
2022-01-23,Michigan,80,Indiana,62
2022-01-23,Sacred Heart,74,Saint Francis (PA),85
2022-01-23,UTEP,59,UTSA,54
2022-01-23,Clayton St.,53,Georgia Tech,103
2022-01-23,LIU,79,Fairleigh Dickinson,75
2022-01-23,Washington,56,Oregon,84
2022-01-24,Jacksonville,68,Kennesaw St.,76
2022-01-24,Boston College,57,Wake Forest,87
2022-01-24,Winthrop,56,High Point,65
2022-01-24,Belmont,90,Eastern Ill.,56
2022-01-24,Longwood,73,Hampton,48
2022-01-24,Mich.-Dearborn,61,Oakland,104
2022-01-24,Spurgeon,44,Kansas City,111
2022-01-24,New Hampshire,64,Maine,71
2022-01-24,Morgan St.,62,Norfolk St.,82
2022-01-24,Louisville,52,Virginia,64
2022-01-24,Loyola Maryland,52,Colgate,65
2022-01-24,South Dakota,75,Western Ill.,72
2022-01-24,Saint Joseph's,71,George Mason,77
2022-01-24,Towson,69,Delaware,62
2022-01-24,Lafayette,69,American,56
2022-01-24,Bellarmine,60,Jacksonville St.,65
2022-01-24,Tennessee St.,54,Morehead St.,67
2022-01-24,Florida,54,Ole Miss,70
2022-01-24,UNCW,74,Northeastern,68
2022-01-24,South Carolina St.,64,Delaware St.,62
2022-01-24,N.C. Central,75,UMES,63
2022-01-24,Jackson St.,64,Florida A&M,67
2022-01-24,Howard,81,Coppin St.,83
2022-01-24,Alcorn,70,Bethune-Cookman,67
2022-01-24,Hartford,64,Binghamton,74
2022-01-24,Virginia Tech,68,North Carolina,78
2022-01-24,SIUE,70,UT Martin,76
2022-01-24,Tennessee Tech,53,Murray St.,79
2022-01-24,Sacramento St.,65,Northern Ariz.,70
2022-01-24,Ark.-Pine Bluff,65,Grambling,76
2022-01-24,Alabama St.,66,Texas Southern,73
2022-01-24,Alabama A&M,48,Prairie View,72
2022-01-24,St. John's (NY),84,Seton Hall,63
2022-01-24,San Diego,74,Santa Clara,78
2022-01-24,Eastern Wash.,89,Idaho St.,63
2022-01-24,UNLV,55,San Diego St.,80
2022-01-24,Weber St.,92,Southern Utah,84
2022-01-24,Mississippi Val.,72,Southern U.,100
2022-01-24,Texas Tech,91,Kansas,94
2022-01-24,Idaho,84,Portland St.,79
2022-01-24,Arizona St.,56,Southern California,78
2022-01-25,Richmond,70,Rhode Island,63
2022-01-25,Alabama,76,Georgia,82
2022-01-25,Eastern Mich.,71,Bowling Green,85
2022-01-25,Miami (OH),64,Ball St.,81
2022-01-25,Cincinnati,58,Temple,61
2022-01-25,Clemson,69,Duke,71
2022-01-25,DePaul,43,Villanova,67
2022-01-25,Akron,60,Central Mich.,56
2022-01-25,NIU,62,Ohio,74
2022-01-25,Columbia,72,Yale,83
2022-01-25,Michigan St.,55,Illinois,56
2022-01-25,Missouri St.,72,Indiana St.,76
2022-01-25,Buffalo,75,Toledo,86
2022-01-25,Fordham,61,Dayton,68
2022-01-25,William & Mary,73,Col. of Charleston,74
2022-01-25,Wright St.,63,Northern Ky.,73
2022-01-25,Siena,57,Iona,74
2022-01-25,Western Mich.,64,Kent St.,75
2022-01-25,Syracuse,53,Pittsburgh,64
2022-01-25,St. Thomas (MN),56,North Dakota St.,77
2022-01-25,Kansas St.,49,Baylor,74
2022-01-25,Southern Ill.,47,Loyola Chicago,59
2022-01-25,Maryland,68,Rutgers,60
2022-01-25,Auburn,55,Missouri,54
2022-01-25,Georgetown,73,UConn,96
2022-01-25,Wyoming,62,Boise St.,65
2022-01-25,Fresno St.,65,New Mexico,60
2022-01-25,Texas,73,TCU,50
2022-01-25,Mississippi St.,74,Kentucky,82
2022-01-25,Nevada,66,Colorado St.,77
2022-01-25,Colorado,82,Oregon,78
2022-01-25,Air Force,63,San Jose St.,53
2022-01-25,UC Santa Barbara,72,CSUN,45
2022-01-25,Arizona,59,UCLA,75
2022-01-26,Winthrop,95,USC Upstate,91
2022-01-26,Florida,71,Tennessee,78
2022-01-26,Northwestern,70,Michigan,72
2022-01-26,Providence,65,Xavier,62
2022-01-26,Creighton,55,Butler,72
2022-01-26,Vanderbilt,61,South Carolina,70
2022-01-26,Miami (FL),78,Virginia Tech,75
2022-01-26,Boston College,47,North Carolina,58
2022-01-26,Binghamton,60,Hartford,72
2022-01-26,UAlbany,64,UMass Lowell,62
2022-01-26,Hampton,60,Campbell,75
2022-01-26,Navy,81,Bucknell,63
2022-01-26,N.C. A&T,71,Longwood,79
2022-01-26,Massachusetts,77,La Salle,71
2022-01-26,Radford,58,High Point,63
2022-01-26,UNC Greensboro,80,ETSU,76
2022-01-26,Old Dominion,67,Charlotte,71
2022-01-26,NJIT,69,UMBC,73
2022-01-26,Holy Cross,49,American,67
2022-01-26,Army West Point,71,Lehigh,84
2022-01-26,UNI,64,Evansville,59
2022-01-26,Saint Peter's,69,Marist,62
2022-01-26,Maine,61,New Hampshire,73
2022-01-26,Wofford,60,Chattanooga,71
2022-01-26,Arkansas,64,Ole Miss,55
2022-01-26,Presbyterian,62,Charleston So.,61
2022-01-26,VMI,64,Furman,79
2022-01-26,St. Bonaventure,66,George Mason,75
2022-01-26,Vermont,80,Stony Brook,67
2022-01-26,SMU,74,South Fla.,54
2022-01-26,Duquesne,61,Saint Joseph's,72
2022-01-26,Bradley,71,Valparaiso,56
2022-01-26,Western Caro.,66,The Citadel,68
2022-01-26,Boston U.,81,Lafayette,62
2022-01-26,Iowa St.,84,Oklahoma St.,81
2022-01-26,Tarleton St.,62,Lamar University,57
2022-01-26,Oklahoma,72,West Virginia,62
2022-01-26,UCF,79,Wichita St.,84
2022-01-26,Abilene Christian,87,UTRGV,85
2022-01-26,Mercer,61,Samford,75
2022-01-26,George Washington,67,Saint Louis,80
2022-01-26,Drake,89,Illinois St.,88
2022-01-26,Penn St.,57,Indiana,74
2022-01-26,VCU,70,Davidson,68
2022-01-26,Marquette,73,Seton Hall,63
2022-01-26,Texas A&M,64,LSU,70
2022-01-26,Tulsa,63,Tulane,97
2022-01-26,Florida St.,61,Georgia Tech,75
2022-01-26,NC State,65,Notre Dame,73
2022-01-26,SFA,62,Seattle U,70
2022-01-26,Utah,54,Washington St.,71
2022-01-26,Sam Houston,73,California Baptist,68
2022-01-26,San Diego St.,57,Utah St.,75
2022-01-27,Eastern Ky.,73,FGCU,77
2022-01-27,Wisconsin,73,Nebraska,65
2022-01-27,Arkansas St.,54,App State,61
2022-01-27,Drexel,88,James Madison,82
2022-01-27,Murray St.,80,Tennessee Tech,75
2022-01-27,Hofstra,76,Col. of Charleston,73
2022-01-27,Milwaukee,53,Robert Morris,77
2022-01-27,Saint Francis (PA),54,Wagner,69
2022-01-27,North Ala.,53,Liberty,72
2022-01-27,Mount St. Mary's,67,Fairleigh Dickinson,56
2022-01-27,Northeastern,62,UNCW,67
2022-01-27,Little Rock,49,Coastal Carolina,65
2022-01-27,Merrimack,67,Bryant,76
2022-01-27,UIC,67,Detroit Mercy,80
2022-01-27,Delaware,57,Towson,69
2022-01-27,Lipscomb,59,Jacksonville,66
2022-01-27,St. Francis Brooklyn,71,Sacred Heart,66
2022-01-27,Green Bay,50,Youngstown St.,63
2022-01-27,LIU,62,Central Conn. St.,65
2022-01-27,Gardner-Webb,61,UNC Asheville,55
2022-01-27,William & Mary,54,Elon,61
2022-01-27,Middle Tenn.,81,Marshall,79
2022-01-27,Jacksonville St.,70,Kennesaw St.,64
2022-01-27,Rice,63,Louisiana Tech,80
2022-01-27,Bellarmine,72,Stetson,47
2022-01-27,Ga. Southern,50,ULM,45
2022-01-27,New Orleans,77,Houston Baptist,66
2022-01-27,Troy,63,South Alabama,82
2022-01-27,North Dakota St.,74,South Dakota,62
2022-01-27,North Dakota,61,South Dakota St.,96
2022-01-27,Texas St.,58,UT Arlington,70
2022-01-27,Central Ark.,74,North Florida,93
2022-01-27,FIU,66,UTSA,73
2022-01-27,Utah Valley,101,Chicago St.,87
2022-01-27,Georgia St.,68,Louisiana,64
2022-01-27,Ohio St.,75,Minnesota,64
2022-01-27,Oral Roberts,100,Omaha,88
2022-01-27,North Texas,63,Southern Miss.,54
2022-01-27,Loyola Chicago,44,Southern Ill.,39
2022-01-27,Ball St.,74,NIU,67
2022-01-27,Weber St.,85,Northern Colo.,76
2022-01-27,Belmont,75,Austin Peay,67
2022-01-27,Nicholls,81,McNeese,71
2022-01-27,UIW,70,Northwestern St.,79
2022-01-27,Tennessee St.,75,SIUE,70
2022-01-27,East Carolina,54,Memphis,71
2022-01-27,A&M-Corpus Christi,86,Southeastern La.,71
2022-01-27,Purdue,83,Iowa,73
2022-01-27,Morehead St.,74,Southeast Mo. St.,73
2022-01-27,Idaho,62,Montana,81
2022-01-27,Kansas City,72,Denver,61
2022-01-27,Eastern Wash.,65,Montana St.,69
2022-01-27,California,57,UCLA,81
2022-01-27,Fla. Atlantic,68,UTEP,70
2022-01-27,UAB,68,Western Ky.,65
2022-01-27,Cal St. Fullerton,74,UC Davis,58
2022-01-27,Eastern Ill.,58,UT Martin,53
2022-01-27,CSU Bakersfield,52,UC Irvine,57
2022-01-27,Cal Poly,59,UC San Diego,55
2022-01-27,Idaho St.,60,Sacramento St.,61
2022-01-27,Southern Utah,85,Portland St.,82
2022-01-27,Saint Mary's (CA),72,San Francisco,70
2022-01-27,Long Beach St.,68,UC Riverside,62
2022-01-27,Pacific,56,Portland,64
2022-01-27,Pepperdine,56,San Diego,64
2022-01-27,LMU (CA),55,Gonzaga,89
2022-01-27,BYU,76,Santa Clara,77
2022-01-27,Colorado,58,Washington,60
2022-01-27,Stanford,64,Southern California,61
2022-01-28,CSUN,65,Hawaii,72
2022-01-28,Colgate,72,Boston U.,76
2022-01-28,Stony Brook,76,New Hampshire,69
2022-01-28,Penn,78,Harvard,74
2022-01-28,Lehigh,65,Holy Cross,67
2022-01-28,Wyoming,63,Air Force,61
2022-01-28,Canisius,67,Monmouth,72
2022-01-28,Manhattan,51,Saint Peter's,77
2022-01-28,Ohio,74,Buffalo,53
2022-01-28,Akron,76,Toledo,84
2022-01-28,Purdue Fort Wayne,49,Northern Ky.,59
2022-01-28,Fairfield,76,Rider,65
2022-01-28,Niagara,56,Siena,60
2022-01-28,Rhode Island,51,Dayton,53
2022-01-28,Marist,87,Quinnipiac,94
2022-01-28,Cleveland St.,71,Wright St.,67
2022-01-28,San Jose St.,70,New Mexico,86
2022-01-28,UNLV,88,Colorado St.,74
2022-01-28,Boise St.,68,Fresno St.,63
2022-01-29,LSU,68,TCU,77
2022-01-29,Georgetown,53,Butler,56
2022-01-29,La Salle,69,Davidson,77
2022-01-29,Wichita St.,66,Tulane,67
2022-01-29,Duke,74,Louisville,65
2022-01-29,Miami (FL),73,Georgia Tech,62
2022-01-29,Michigan,67,Michigan St.,83
2022-01-29,Chattanooga,75,The Citadel,62
2022-01-29,Lafayette,56,Army West Point,60
2022-01-29,ETSU,79,VMI,83
2022-01-29,Arkansas St.,73,Coastal Carolina,66
2022-01-29,NC State,80,North Carolina,100
2022-01-29,Samford,74,Western Caro.,64
2022-01-29,Fla. Atlantic,73,UTSA,64
2022-01-29,High Point,72,Campbell,77
2022-01-29,Saint Joseph's,69,St. Bonaventure,80
2022-01-29,Saint Louis,77,Duquesne,53
2022-01-29,UMBC,70,Binghamton,68
2022-01-29,Milwaukee,72,Youngstown St.,86
2022-01-29,American,45,Navy,47
2022-01-29,Xavier,74,Creighton,64
2022-01-29,Oklahoma,68,Auburn,86
2022-01-29,Missouri,50,Iowa St.,67
2022-01-29,Maine,68,Vermont,81
2022-01-29,Illinois St.,64,UNI,79
2022-01-29,Drexel,62,Towson,66
2022-01-29,West Virginia,68,Arkansas,77
2022-01-29,Dartmouth,76,Columbia,63
2022-01-29,Indiana,68,Maryland,55
2022-01-29,Arizona St.,56,Arizona,67
2022-01-29,Temple,61,SMU,69
2022-01-29,UIC,74,Oakland,81
2022-01-29,UT Martin,58,Belmont,87
2022-01-29,North Dakota St.,76,South Dakota St.,80
2022-01-29,Dixie St.,79,Chicago St.,65
2022-01-29,Georgia St.,73,ULM,62
2022-01-29,Winthrop,88,Longwood,92
2022-01-29,Miami (OH),75,Eastern Mich.,85
2022-01-29,St. Thomas (MN),52,Western Ill.,81
2022-01-29,Middle Tenn.,93,Western Ky.,85
2022-01-29,Virginia Tech,85,Florida St.,72
2022-01-29,Rice,76,Southern Miss.,62
2022-01-29,Western Mich.,72,Ball St.,83
2022-01-29,A&M-Corpus Christi,76,Northwestern St.,90
2022-01-29,Southern U.,64,Alcorn,68
2022-01-29,Norfolk St.,87,South Carolina St.,69
2022-01-29,Northeastern,63,Col. of Charleston,81
2022-01-29,Elon,61,William & Mary,65
2022-01-29,Eastern Ky.,95,Stetson,113
2022-01-29,Howard,75,N.C. Central,74
2022-01-29,Delaware,85,James Madison,69
2022-01-29,Oklahoma St.,72,Florida,81
2022-01-29,UMES,64,Coppin St.,61
2022-01-29,Central Mich.,69,NIU,63
2022-01-29,Kansas St.,56,Ole Miss,67
2022-01-29,Abilene Christian,85,Lamar University,82
2022-01-29,Oral Roberts,89,Denver,80
2022-01-29,Sam Houston,63,Seattle U,78
2022-01-29,UNC Asheville,68,Presbyterian,67
2022-01-29,VCU,64,Richmond,62
2022-01-29,Baylor,78,Alabama,87
2022-01-29,North Texas,63,Louisiana Tech,62
2022-01-29,Little Rock,57,App State,72
2022-01-29,Long Beach St.,70,UC Davis,63
2022-01-29,USC Upstate,84,N.C. A&T,64
2022-01-29,Portland St.,97,Northern Ariz.,76
2022-01-29,St. John's (NY),62,Villanova,73
2022-01-29,Illinois,59,Northwestern,56
2022-01-29,Radford,42,Gardner-Webb,61
2022-01-29,Tennessee St.,57,Eastern Ill.,62
2022-01-29,UIW,68,Southeastern La.,78
2022-01-29,Saint Francis (PA),54,Mount St. Mary's,71
2022-01-29,Lipscomb,77,North Florida,74
2022-01-29,Ark.-Pine Bluff,74,Mississippi Val.,68
2022-01-29,SIUE,77,Southeast Mo. St.,85
2022-01-29,Morehead St.,66,Murray St.,77
2022-01-29,Florida A&M,65,Alabama A&M,60
2022-01-29,Utah,73,Washington,77
2022-01-29,Kent St.,91,Bowling Green,83
2022-01-29,UT Arlington,53,Texas St.,58
2022-01-29,North Dakota,58,South Dakota,71
2022-01-29,Hampton,78,Charleston So.,74
2022-01-29,North Ala.,71,Kennesaw St.,58
2022-01-29,Georgia,77,Vanderbilt,85
2022-01-29,Texas Southern,75,Prairie View,74
2022-01-29,Grambling,73,Jackson St.,64
2022-01-29,Kentucky,80,Kansas,62
2022-01-29,Central Ark.,59,Jacksonville,79
2022-01-29,Yale,80,Princeton,74
2022-01-29,Virginia,65,Notre Dame,69
2022-01-29,Idaho,64,Montana St.,70
2022-01-29,Mississippi St.,50,Texas Tech,76
2022-01-29,Furman,80,Mercer,50
2022-01-29,Rutgers,63,Nebraska,61
2022-01-29,UConn,57,DePaul,50
2022-01-29,Green Bay,60,Robert Morris,62
2022-01-29,Jacksonville St.,77,Liberty,67
2022-01-29,Bellarmine,74,FGCU,63
2022-01-29,Hofstra,72,UNCW,78
2022-01-29,UAlbany,64,NJIT,53
2022-01-29,California,72,Southern California,79
2022-01-29,UNC Greensboro,66,Wofford,85
2022-01-29,UAB,81,Marshall,84
2022-01-29,South Alabama,68,Troy,77
2022-01-29,San Diego,69,LMU (CA),65
2022-01-29,Charlotte,52,Old Dominion,68
2022-01-29,Santa Clara,85,San Francisco,88
2022-01-29,Wake Forest,72,Syracuse,94
2022-01-29,Houston,63,UCF,49
2022-01-29,Tennessee,51,Texas,52
2022-01-29,Kansas City,68,Omaha,69
2022-01-29,Tarleton St.,79,UTRGV,64
2022-01-29,Nicholls,73,Houston Baptist,61
2022-01-29,Bethune-Cookman,73,Alabama St.,79
2022-01-29,Cal St. Fullerton,54,UC Riverside,67
2022-01-29,Ga. Southern,66,Louisiana,65
2022-01-29,South Fla.,45,Tulsa,76
2022-01-29,Pepperdine,57,Saint Mary's (CA),81
2022-01-29,Evansville,58,Missouri St.,72
2022-01-29,South Carolina,74,Texas A&M,63
2022-01-29,Austin Peay,58,Tennessee Tech,55
2022-01-29,Eastern Wash.,59,Montana,61
2022-01-29,Grand Canyon,61,New Mexico St.,71
2022-01-29,Cal Poly,48,UC Irvine,72
2022-01-29,FIU,68,UTEP,79
2022-01-29,Portland,72,Gonzaga,104
2022-01-29,BYU,73,Pacific,76
2022-01-29,Stanford,43,UCLA,66
2022-01-29,Utah St.,78,Nevada,49
2022-01-29,Weber St.,79,Sacramento St.,59
2022-01-29,CSU Bakersfield,75,UC San Diego,83
2022-01-29,Oregon St.,56,Oregon,78
2022-01-29,SFA,81,California Baptist,77
2022-01-30,UC Santa Barbara,62,Hawaii,65
2022-01-30,Cornell,74,Brown,72
2022-01-30,Ohio St.,78,Purdue,81
2022-01-30,Cincinnati,60,East Carolina,59
2022-01-30,Cleveland St.,72,Northern Ky.,78
2022-01-30,Fordham,55,George Washington,64
2022-01-30,Purdue Fort Wayne,63,Wright St.,75
2022-01-30,Marquette,63,Providence,65
2022-01-30,LIU,81,Bryant,88
2022-01-30,Minnesota,60,Wisconsin,66
2022-01-30,Saint Peter's,77,Iona,85
2022-01-30,Central Conn. St.,55,Fairleigh Dickinson,75
